Text,Label
udah jelek muka jelek adab jelek attitude jelek semua gue yakin nih anak jg dongo bin bodoh di kampus,Body Shaming
USER USER dari awal agama yng udah netapin no you just have to a human being buat ngerti kalo being hetero adalah cara terbaik bayangin seisi dunia gay dan memilih ga beranak pinak mati lah peradaban manusia as simple as that emang kebanyakan kaum LGBT nih kolot dn goblok,Hate Speech
gak usah bilang beda konteks bangsat lu pada aja pengen ini bulan di lewatin aja bangsat semoga setiap bulannya lu dapet kesialan kecuali jeno dan jenfs,Kata Kasar dan Vulgar
USER USER USER lu dongo apa gmn sih bang itu korbannya aja bilang i WAS TRAFFICKED kurang jelas apalagi,Kata Kasar dan Vulgar
USER lu yg dongo ajg goblol amat kek ga punya otak pikiran lu,Kata Kasar dan Vulgar
WINI WINI HADEEH UNTUNG GUE CINTA MATI SM LU MONYET,Kata Kasar dan Vulgar
USER USER USER bro berpikir LGBT adalah penyakit wkwk bahkan dalam ilmu biologi pun perilaku homosex itu normal adanya sebagai bentuk variasi makhluk hidup,Non-Cyberbullying
USER TUKANG PARKIR KONTOLL MATI AJA ANJING GA GUNA HIDUP LO KONTOL,Kata Kasar dan Vulgar
gua masi kesel sama gundik dan supir nambah lagi satu anomali jelek sialan gendut bauk,Body Shaming
isi otak lo jangan lah cuma mikirin toket memek atau bool doang anjing masih banyak hal yang jauh lebih berfaedah daripada sekedar lekuk tubuh seseorang kok,Kata Kasar dan Vulgar
EMANG ANJING LU TRUMP makanya kata gua kalau sakit mental jangan jadi presiden anjing,Kata Kasar dan Vulgar
USER USER USER USER literasi lu bobrok kalo tolol jangan di pamerin kapasitor otak lu kek nya cuma kb tolol di pikir² mas lu tolol baca lagi dan pahami tolol tolol lu,Kata Kasar dan Vulgar
camavinga pemain GOBLOK LU NGAPAIN NGULUR WAKTU TOLOL KARTU MERAH PALING USELESS DAN GA NGARUH GOBLOK,Kata Kasar dan Vulgar
USER opini lo jelek bgt gausah bawa bawa soal keluarga banyak org yg kekurangan kasih sayang keluarga dan itu ga MUDAH pls deh be smart walau cuma sinet tp bukan berarti boleh nyebar ujaran kebencian sinet aja lo segitunya di rl lo juga suka nyinggung soal keluarga org ya,Kata Kasar dan Vulgar
anjing lu kyuhyun,Kata Kasar dan Vulgar
kak gin yang anniv gweh yang nangis,Non-Cyberbullying
yaa ngapain juga lgbt di dukung tolollllll,Hate Speech
anjing ni kamar sebelah banting pintu mulu biar pintu bawah jg dibanting asu asu aku mw ksh tau tunggu sampe muak bgt dah anjinglah babi ngentot berisik moga hari lu ga lancar bikin muyak org lain dgn bantingan pintu lu asu,Kata Kasar dan Vulgar
gw tau gw bisa ngapa ngapain sendiri makan sendiri nonton sendiri tidur sendiri ngerokok sendiri but it would be really magical kalo dilakukan with the loved ones,Non-Cyberbullying
USER gak usah bayak gaya tingkah g anjing g lo aja sampah bener bajingan ini nomor gw chek sudah bertahun itu laporan setan gak pernah di proses,Kata Kasar dan Vulgar
USER USER lu kaya tau internal rival aja dongo LU GA LIAT YANG RASISME SEMUA AKUN FAKE kaya gapernah jelekin profesi orang aja lu setan,Kata Kasar dan Vulgar
USER USER USER goblokk bgt lu dasar otak udang,Kata Kasar dan Vulgar
USER USER i mean tiba tiba ngedm konservatif goblok lo pendidikan rendah its still bad tho,Kata Kasar dan Vulgar
USER mention dong orangnya klo berani banteran cupu lo USER,Kata Kasar dan Vulgar
marc klok kontol becham putra kontol uiliam barros kontol amp bojan hodak kontol,Kata Kasar dan Vulgar
di jilmek dulu felinen pv gadis SMA viral hannaowo dipaksa dulu baru nurut badbitch alter hijab ibu mertua,Sexual Harassment
di jilmek dulu felinen pv gadis SMA viral hannaowo dipaksa dulu baru nurut badbitch alter hijab ibu mertua,Sexual Harassment
ppu kerjain soal intensif imbuhan latihan pola kalimat sedikit lagi plis lu masih cupu,Kata Kasar dan Vulgar
USER otak udang lu siapaa si nyett nyalahin idol yg gatau apa segala bilang ga nyalahinncarmen tp perkataan lu tetep sama ya setan nyalahin carmen juga udah abis kesabaran gur sama jelmaan setan begini,Kata Kasar dan Vulgar
USER sama aja lu kaya bikin candaan ih lu baru paksa ngentot cewe itu ya canda hahaha sama aja esensinya,Sexual Harassment
USER BANGSAT LO BAJINGAN ANJING ASUUU SINI DEKETAN JINGG KUTONJOK MUKAMU ITU,Kata Kasar dan Vulgar
apasih anjing sok iye lu babi,Kata Kasar dan Vulgar
USER USER USER USER USER KAPIR YG NYIMPANG JUGA BANYAK DULU LGBT DIHANCURKAN KOK SEKARANG GK KAPOK JUSTRU KAPIR DUKUNG LGBT TERMASUK PAUS USKUP DLL,Hate Speech
USER USER statement apa ini kalau dia bisa lakuin banyak hal lain yang lebih berguna buat keluarga dan kehidupan lu terus lu masih permasalahin hal kecil yang lu anggap redflag dan minta cerai kecuali pasangan lu useless mokondo tolol baru lu minta cerai anjg,Kata Kasar dan Vulgar
ANJING LU BRAM,Kata Kasar dan Vulgar
asli lagi bosen bgt sm rutinitas tiap hari kyknya butuh ngewe deh kalo gini,Non-Cyberbullying
even when idol lu keluar mandiri aja yg ada di otak udang fandom lu tetep bts kan ngentot wkwk,Kata Kasar dan Vulgar
USER muka jelek aja belagu,Body Shaming
USER males dah lu aja cupu kaga mau balapan sama gua,Kata Kasar dan Vulgar
asli iq gue turun baca replies cowo cowo otak udang,Kata Kasar dan Vulgar
aahh jadi sange gini di jam kerja,Non-Cyberbullying
USER komen gua tadi dulu lu bales jangan cundang jadi monyet,Kata Kasar dan Vulgar
USER USER USER bangsat lu malahan diingetin lagi,Kata Kasar dan Vulgar
semoga jodoh lu GEMINI ya monyet,Kata Kasar dan Vulgar
bnrn gaprnh sebenci ini sm org kali ini gw bnrn benci bgt tp gw gbs apa kerja di hospitality gw ttp hrs senyum dan ramah gaboleh keliatan gua tersinggung pdhl gua bnrn tersinggung bngt anjing kontol benci bgt anjg mati aja lu bgst,Kata Kasar dan Vulgar
ih dongo ke safari trus cowo lu gbs bayar trud lu blg cowo susah ekek lu jg susah,Kata Kasar dan Vulgar
ngentot lu jahat bngt ajg babik,Kata Kasar dan Vulgar
sisi gelap sales,Non-Cyberbullying
cupu lu ga nongol USER,Kata Kasar dan Vulgar
USER oten bangsat mati aja lu anj,Kata Kasar dan Vulgar
suaminya jeleekk gendut item siihh makanyaa takut punya istri cantiiik,Body Shaming
klub asu tolol bangsat USER anjing,Kata Kasar dan Vulgar
USER banci ko dielu elukan goblok dasar lgbt,Hate Speech
belajar lagi biar jadi kafir pinter,Hate Speech
abg hijab tocil colmek nikmat,Sexual Harassment
jangan buat alibi bangsat laga baru kelar belum ada konferensi pers belum ada diagnosis dari tim dokter bangsat lu,Kata Kasar dan Vulgar
USER gue bahkan gak mau jawab serius saking tolol dan gak nyambungnya balasan lo ini logika sederhana aja gak masuk ke otak lo jadi kristen bukannya mengamalkan ajaran kasih tuhan malah kelakuannya bangsat macam farisi yang dikecam yesus tuhan kasih lo otak dan hati gak dipake,Hate Speech
PENIPU ANJING LO,Kata Kasar dan Vulgar
gw bilang juga apa ni kampus kuning tai makin lama makin jelek berawal dari itu babi yg dikeroyok somehow masih jadi dosen terus se bahlul keterusan sampe ini mampus moga bangkrut lo,Kata Kasar dan Vulgar
martin di dipush karena dia dpt beberapa kali acara eh monyet noh lu liat skrg semua mulai kebagian acara dipush satu satu sabar dulu orang baru debut blm setahun aja udah ngedrag sana sini GOBLOK,Kata Kasar dan Vulgar
ada f yang memek nya mau di kobel kobel,Sexual Harassment
donnaruma kontol buat hard game aja ajg,Kata Kasar dan Vulgar
bukan gw gamon itu dulu pas masih kuliah ampe gw yg bujug minta jangan tinggalin tapi tetep ditinggal mana effort bgt bawain makan tapi ditolak skrg nyari gw lagi monyet lu,Kata Kasar dan Vulgar
USER USER USER dih si goblok ga tau apa bacot doang wkwkwk kebanyakan ngerokok lo waktu perjamuan sih wkwkwk,Kata Kasar dan Vulgar
gue gamau ngobrol sm lu anjing bukan too much into it GUE READ DOANG AH MALES BGT GA NGERTI,Kata Kasar dan Vulgar
USER USER sebelum ngatain orang goblok lu mending belajar penempatan tanda baca bang kalo lu mo manggil gua feminis cara tulisnya lu yang nyamber feminis goblok kalo lu tulisnya kek gitu berarti maksud lu gua bawa topik ke feminisme incel goblok,Kata Kasar dan Vulgar
USER ngara punya siasat ngga seperti kamu sumbu pendek mereka mikirin warganya yang hampir ratus juta ngga mikirin kamu yang otak udang kamu bensin dinaikan seribu sumpah serapahnya sudah kayak mau mati sedang negara kamu giring ke huru hara,Kata Kasar dan Vulgar
USER siap jilmek g suka s,Sexual Harassment
aku gemeter plis cantik banget ini kalo aku overdosis kecantikan kamu gimana ntik bpjs ga bisa cover soalnya,Non-Cyberbullying
my used to be stepmother si gabby bisa apa kalo gaada bapaknya dia kan berlindung dibalik kontol bapaknya terus now my dad passed away and LOOK AT MEEEEEE u mf,Kata Kasar dan Vulgar
edukasi soal KS ga perlu nunggu lu lulus SMA dulu kuliah di UI ga menjamin mahasiswanya pinter kah ih dongo banget,Kata Kasar dan Vulgar
USER USER USER USER USER lah lu bego gak paham twit gw,Kata Kasar dan Vulgar
karena sudah hari selasa saya sekedar ingin mengingatkan jangan lupa ngewe untuk meredakan stress bekerja,Non-Cyberbullying
USER USER USER wkwkw ga merugikan siapa lu jadi LGBT aja mental lu udah rusak keseluruhan pecinta bool tolol,Hate Speech
burung gw ngaceng,Non-Cyberbullying
ADMIN GO TERKONTOL BANGSAT GW VIRALIN LU ANJING ASU ASU,Kata Kasar dan Vulgar
pusing bgt pgn dishut down pikirannya dg dientot brutal,Non-Cyberbullying
USER suami lu bener tolol malah kesinggung bayangin kalo suami lu meninggal duluan lu gabisa ngurus ini itu kasian anak anak lu nantinya hadeh org begini kok bisa nikah,Kata Kasar dan Vulgar
si bajingan bajingan ini bikin muak stop lah ajg ENHYPEN ITU enhypen itu udah masa lalu ngapain lo gamonin org yg emg niat jd solo klo lu pgnnya sama dia dri pd lo ngerecokin enhypen mending lo keluar dri engene jd solostan dia aja kocakk,Kata Kasar dan Vulgar
bajingan lu pilot gundam,Kata Kasar dan Vulgar
tetangga gw brisik bgt bangsat udh minggu nukang KAGA BENER BENER APASIH MKSD LO GW MAU NUGAS,Kata Kasar dan Vulgar
boleh ga buat stop kek beginian dijadiin jokes alias LU NGENTOT,Kata Kasar dan Vulgar
USER anak anak dajjal mati aja lu semua emng lo semua lahir dari pantat boti kah bisa bisa nya ngelecehin perempuan,Hate Speech
USER USER ngomong yang bener bangsat lu sekolah ga perempuan yang ga feminis justru perlu MIKIR lagi emang alasan mereka bisa hidup di jaman sekarang gada perjuangan sedikitpun dari kaum feminis dari jaman dulu kalo gada feminis dunia cm diatur sama laki laki berkepala kontol kayak lu,Kata Kasar dan Vulgar
dampak dari kelakukan lo yg bajingan itu gue coba suicide lagi gue berdoa ke tuhan untuk gue mati aja karena gue merasa jijik untuk hidup di dunia karena ulah kelakuan lo yang sinting,Kata Kasar dan Vulgar
USER USER yaudah jawab aja gak usah mencla mencle postingan ini punya elu kan they were later judged keledai yg dibunuh juga termasuk disitu bener gak otak udang,Kata Kasar dan Vulgar
USER USER kan ini lagi yg dibawa ajg wwkwkwkwk gue kan jg nanyain value cowok tuh di komen yg sama tapi lo yg minta bukti jurnal otak udang,Kata Kasar dan Vulgar
dan pembantaian manusia kafir sampai jutaan oleh umat silam tsb pasti membuat owuloh bangga krn berarti umatnya sdh taat melaksanakan perintahnya spt yg tersurat dlm kitabnya di agama silam,Hate Speech
gue abis cukuran tapi gue gak excited untuk foto gue juga udah lama gak colmek kayak capek aja tenaga gue gak ada mood buat cavulll udah di tahap capek ah batin gue,Non-Cyberbullying
bego lu pada suka mancing dan mlintir omongan gara lu jg nanti hj kena,Kata Kasar dan Vulgar
semasa smp gua di jauhin dan di bully angkatan karena gua wibu banget cuma dapet temen orang sampe lulus gapernah di sukai perempuan karena pendek gendut item untung nya covid bisa bikin glow up tipis sama latih mental buat belajar ngelawan orang jadilah yuzin yang skrng,Non-Cyberbullying
najis bgt anjing mati aja lo semua,Kata Kasar dan Vulgar
USER USER lo ngapain bangsat ada di base queer aneh bgt emg lo sebenernya kan yg pengen cari perkara ngapain ngejajah tempat kita,Kata Kasar dan Vulgar
kenapa sih ngewe itu jarang banget bikin orang bosen alasannya gini bro sis,Non-Cyberbullying
modus bgt anj minta support klik link mintak support sama keluarga mu sana kau pikir aku dak tau itu link kontol,Kata Kasar dan Vulgar
USER berisik kalo ngerasa miskin punya mental pengemis ya gausah pacaran ngaca lo tuh bkn siapa siapa dia monyet baru jg pacar nuntutnya ini itu anehhh,Kata Kasar dan Vulgar
kennisa deva putri bayar utang lu ya jangan pura pura bego jual kesedihan buat ngehindar,Kata Kasar dan Vulgar
curtis jones kontol main cuma buat ngumpulin clip skill doang wkwkwk,Kata Kasar dan Vulgar
gw tau indonesia punya masalah tapi bukan berarti gak baik² aja namanya juga hidup kalau gak punya masalah ya udah mati gw cuma gak kemakan sama narasi fear mongering murahan klean dan ini yg bikin lo ga baik² aja,Non-Cyberbullying
GUA JAM SEGINI NGAKAK BANGET TOLONG LAH,Non-Cyberbullying
satu lagi orang tolol yang nggak ngerti akar masalah masalah nya di safety yang dibawa perempuan tolol nya ngga ada obat,Kata Kasar dan Vulgar
ciye takut ya di hujat yaa langsung di lock gitu akunnya dari kemarin petantang petenteng tuch kelakuan lo jelek banget cih,Kata Kasar dan Vulgar
USER sok iye si paling istri plng gacor se dunia semua pny peran masing masing kl anda salah pilih pasangan jangan ngajak ngajak udah tau red flag lu nikahin wanita kadang lebih suka bajingan brengsek tukang selingkuh tukang bo judol pemabuk dan menyalahkan good guy yg lempeng aje,Kata Kasar dan Vulgar
kayak lu ga palsu aja goblok,Kata Kasar dan Vulgar
vvibu vvibu vvibu kontol nulis yg bener dongo lagian emang lu pernah ke event apa,Kata Kasar dan Vulgar
lo iri krna nggak bisa seperti gue yang pengen seperti lo siapa monyet KAGA ADA DAN KAGA PERNAH MAU GUE sorry terlahir x pun gue nggak mau jadi kek lo babi gue terlalu cakep,Kata Kasar dan Vulgar
jadiin satu semua kita boom ditempat mati semua lo anjing anjing,Kata Kasar dan Vulgar
USER USER ya artinya lo tolol dan goblok ngetik NPD aja masih bego dan salah,Kata Kasar dan Vulgar
USER USER USER ketikan lgbt emang pada tolol jadi jangan diladenin bang,Hate Speech
gua udah tahan buat gak ngatain lu ya arash bego,Kata Kasar dan Vulgar
mang dongo aja tu presiden indonesia ga presidennya ga wakil presidennya ga staf staff nya semua ga ketolong dzalim lu pada,Kata Kasar dan Vulgar
UDAH JELEK MUKA JELEK AKHLAK LAGI KETAUAN LAGI TAPI GW DIEM AJAAA,Body Shaming
JISUNG GANTENG BANGET SHSJJAHAHA AKUU BARU BUKA x LAGI,Non-Cyberbullying
USER USER mati aja lo ngentot jadi orang ga berguna amat,Kata Kasar dan Vulgar
gausah kaget band ini juga pernah merendahkan rasul diemin aja kafir satu ini,Hate Speech
polooosss apa bego sih lu nad haha,Kata Kasar dan Vulgar
USER USER USER gw udah ngasih contoh perbandingannya sih tapi lonya sendiri gak mau denger cupu teriak cupu kalau gw cupu lu sendiri apa gw ngetik berapa kalimat tapi dibalesnya sampe berapa bubble digw,Kata Kasar dan Vulgar
yg baru turun abis bobo please gebukin anjing tolol bangsat anjing mati aja lu pelaku ks,Kata Kasar dan Vulgar
gua sesek banget marah ngikutin kasus FH UI ini anjing lo semua pelaku KS,Kata Kasar dan Vulgar
ngisep tetek pacar tobrut pegawai toko seleb indo ukhti nafisa vcs sama tante pemersatu bangsa,Sexual Harassment
USER spa suruh km ngentot di luar nikah,Sexual Harassment
ye dongo lu,Kata Kasar dan Vulgar
jokes jelek opini jelek bercandaan sexist keluar semua dari mulut orang jelek jelek muka jelek attitude,Body Shaming
USER baca surat nya jonathan sedih bgt gilak cm dia deserved bcs dia tolol bgt sumpah,Kata Kasar dan Vulgar
USER USER justru karena lo jelek miskin and nothing to be proud of ituuu yang bikin gampang selingkuh wkwk soalnya once you got a goddess kek mamah manda lu pasti mikir kalo amanda aja bisa gue dapet bayangin siapa lagi yang bisa w dapetin mamah im on ur side tenang aj,Body Shaming
USER sebenarnya gue malas tantrum begini tapi lu semua uda berlebihan tim lu dimana si sekarang dibawah arsenal laa jadi stop terlalu hype yaa tai anjing omongon lu bisa gue beli yaa anjing,Kata Kasar dan Vulgar
USER sebenarnya gue malas tantrum begini tapi lu semua uda berlebihan tim lu dimana si sekarang dibawah arsenal laa jadi stop terlalu hype yaa tai anjing omongon lu bisa gue beli yaa anjing,Kata Kasar dan Vulgar
USER sebenarnya gue malas tantrum begini tapi lu semua uda berlebihan tim lu dimana si sekarang dibawah arsenal laa jadi stop terlalu hype yaa tai anjing omongon lu bisa gue beli yaa anjing,Kata Kasar dan Vulgar
USER sebenarnya gue malas tantrum begini tapi lu semua uda berlebihan tim lu dimana si sekarang dibawah arsenal laa jadi stop terlalu hype yaa tai anjing omongon lu bisa gue beli yaa anjing,Kata Kasar dan Vulgar
birahi pengen ngentot tapi sama cowo itu,Kata Kasar dan Vulgar
kalo ngentot pada baik aja ginian doang halal haram,Non-Cyberbullying
USER serius lo ngetik gitu mau gw buktiin klaim tiganya keliru kristen ubah kisah kristen sunat ilangin larangan babi ilangin sabat hari sabtu ganti jd minggu paulus yg ubah hukum taurat yahudi ga akuin itu,Hate Speech
USER sat bangsat kalo lu udah telat dan cowo lu udah bilang yaudah gapapa udah diem makin banyak ngomong makin gedeg aslian,Kata Kasar dan Vulgar
bias lu cupu apa gimana sih masalah sendiri harus member lain yg speak up,Kata Kasar dan Vulgar
sialll babi ehan lu ngapain minta maaf ngentiaww,Kata Kasar dan Vulgar
kata gue mah ya bhmj next bikin video di youtube ciuman mesraan dah biar kicep itu anomali gue liat dr kemaren masalahin caption bh buat mj blg thank you trs blg dry text dingin bgt ke istrinya yg effort emg anjing lu plenger,Kata Kasar dan Vulgar
muncul org dongo satu kayaknya lah situ member bangtan wong video beredar luas yg ngelakuin member sendiri kok situ yg berasumsi jijiq situ sehat mana ketauan kl lu jokers pula ga usah sok nimbrung sok asik gitu manggil tae sebutannya gt pula gada tempat dsini buat haters bye,Kata Kasar dan Vulgar
yaa tolol blg ga bersalah tp liat lu bego buktinya sebanyak monyet,Kata Kasar dan Vulgar
ada benernya gw udah kena jebak sama orang rumah x kue sus duren ikan kuah yang pake duren itu apalah es duren ini gw juga tolol sih minta² ga nanya itu apaan gw mikir es kelapa,Non-Cyberbullying
lu yang goblok anjrtttt,Kata Kasar dan Vulgar
USER cewenya kok bisa tahan ya sama kelakuan dia klo gw yg disitu dri tu cowo ngomong TOLOL aja gw udh lngsung walkout ato gk minimal gw tampar dulu tu mulut baru awal mulai kok udh ngatain tolol oon ni orang,Kata Kasar dan Vulgar
PADA DI LAHIRIN SAMA SIAPA SIH LU PADA LAHIR DARI KONTOL YA ANAK HARAM LU SEMUA,Kata Kasar dan Vulgar
USER lu yg ngentot kita yg suruh mikir,Kata Kasar dan Vulgar
kayanya gue bakal sulit ngelupain perkataan mantan suami yg bilang dasar cuma bisa minta duit aja ga bisa menghasilkan uang kalo cerai dr gue ga ada yg mau sama lo udah item gendut jelek ucapan itu dia lontarkan saat gue minta uang buat tambahan kepasar sempet kena mental berfikir iya juga siapa yg mau sama org jelek dan ga punya kerjaan kek gue sehari hari cuma urus anak masak beberes kontrakan tapi alhamdulillah skrg udh bisa cari uang sendiri dan punya tabungan dikit,Body Shaming
USER ngaceng gak,Sexual Harassment
USER ngaceng gak,Sexual Harassment
gausa begitu tai gue juga ogah dibayarin lo anjing,Kata Kasar dan Vulgar
wym normal ngentot jangan samain gw sama lu anjing menjijikan banget cuk,Kata Kasar dan Vulgar
hyeryeong was right emg lusemua pantesnya mati terutama siwon yg bajingan gitae ok lu emg harus mati karna udh nampar hyeryeong and embarrassing her kayak ok lu deserve silahkan go to the hell,Kata Kasar dan Vulgar
USER USER USER lu dongo bener kalo berdua ya gabisa kocak,Kata Kasar dan Vulgar
ini bisa ga orang urusin aja fave nya masiing tanpa ngomenin fave orang anjing ya lu pada,Kata Kasar dan Vulgar
denial lo monyet,Kata Kasar dan Vulgar
NAMA DOANG ITB TAUNYA LEBIH GOBLOK DARIPADA OTAK MONYET DASAR ANAK PECUN LO SEMUA YANG NGELINDUNGIN PELAKU KS KONTOOOLLL,Kata Kasar dan Vulgar
SOK TAU BANGET TTG HIDUP GUE NGENTOT ANJING LU AJA GA ADA DI SISI GUE KONTOL TRS KNP ELU JD SIPALING TAU HIDUP GUE,Kata Kasar dan Vulgar
ANJIJG DIA JALAN JALAN OUTFITNYA BEGINI ANJING GILA YA LO ANJIBGGGGGGGGG,Kata Kasar dan Vulgar
USER USER lo pake nama keramat untuk berbuat salah ga takut lo di datengin prabu siliwangi atau spy org takut dasar termul nama aja palsu apalagi otaknya isi otak udang,Kata Kasar dan Vulgar
USER dunia sia ngentot doang cok,Kata Kasar dan Vulgar
NI ORG NGENTOT BGT ANJINGGGG,Kata Kasar dan Vulgar
mnet lu jgn kek monyet,Kata Kasar dan Vulgar
gua kalo jadi kakak nya ikut nempelin sih gua gampar bolak balik lahir dari rahim perempuan tapi adabnya gaada anjing mati aja dah lu,Kata Kasar dan Vulgar
LU TIPE GUE BANGET ANJIRLAH KATA SIAPA LO NGGA GANTENG BERANTEMIN GUE SAMA ORANG YG BILANG GITU LO GANTENG BANGET BANGSAT,Kata Kasar dan Vulgar
USER USER goblok bet dah lu lu cek google sana anjing nanya mulu kek pembantu,Kata Kasar dan Vulgar
USER kelas suite utk long haul difungsiin buat extra nap buat pax yg mmg sibuk di dunia nyata work life balance bkn buat ngewe lagian itu bed ny ga enak,Non-Cyberbullying
cuma dipake dirp sama KONTOL ketik aja kamu bangganya kaya dapet piala oscar gaada bagusnya sok KERAS gitu dik lagian sukur kamu ga dispill pas godain dia pas bercp sial sial bisa babak belur kamu,Kata Kasar dan Vulgar
dongo kasian anak lu kalau bener jadi hadeh kondom diciptakan untuk apesi sebenernya lu gaada pikirannya bgt dah,Kata Kasar dan Vulgar
siapapun yg aransemen lagu ghost s march si caleb gw sange bgt sama elu,Sexual Harassment
bangun tidur pentilku ngaceng,Non-Cyberbullying
kate gue si jangan so mantep kalo muka jelek sumpah dah,Body Shaming
USER USER USER USER bacot lu monyet bisanya menggiring opini tanpa melampirkan faktanya buat apa tolol,Kata Kasar dan Vulgar
astagfirullahalahdzim ga habis pikir nyidang pelaku lu bilang SERU lu bilang vibenya beda dr live mikir gak sih anjingg lu pikir orang di situ seneng apa ada sidang begini yg seharusnya kampus BEBAS DARI KEKERASAN SEKSUAL anjinggg aplikasi kandang babi,Kata Kasar dan Vulgar
bisa ga si yg gini gini tuh enyah aja jauh jauh lu pada dari ax ajg dia diem aja dihate mulu ditambah kelakuan lu pada begini yang kena ujung ujungnya dia lagi monyet,Kata Kasar dan Vulgar
kampus tolol hari buruh malah open discuss lgbt alias penyimpangan,Hate Speech
USER USER emang ngentot ini troublemaker,Kata Kasar dan Vulgar
pengen ngewe bgtttt,Non-Cyberbullying
pengen ngewe bgtttt,Non-Cyberbullying
sumpah gapaham bgt sama otak dan pikiran cowok tuh gimana ya kek itu baju uda sangat sopan pakaian tertutup dan celana panjang tapi masih dibilang mengundang dasar otak udang,Kata Kasar dan Vulgar
tinggal katain menteri tolol aja susah napa jadi dibikin perang gender lagi cenblu kayak lu TOLOL kayak mentri lu yg tolol itu nih gua qrt buat lu makan,Kata Kasar dan Vulgar
USER minimal tau kenapa koinnya bisa pump cil hahahaha udah dongo ga bisa baca th ga bisa liat momentum ga tau alasan kenapa koinnya pump ngakak asal lu tau ya tuh koin gw yang push tahun yang lalu hahahaah walaupun gagal dan waktu itu mcap k walaupun cuma mentok ke k,Kata Kasar dan Vulgar
USER USER USER jangan kaya monyet lu bikin gw makin marah aja pake nipu GAUSAH IKUT CAMPUR ANJING MONYET BABI LU,Kata Kasar dan Vulgar
pertama lu stress kedua lu gila ketiga lu sakjiw keempat mati aja lu sono benci bgt gua sama orang kek gini,Kata Kasar dan Vulgar
USER yaallah pada jahat banget bener bener bejat kalian anjingggg manusia sampah ga ada perempuan yg pantas dapet perlakuan seperti itu gila bener bener monyet lo semua manusia biadab,Kata Kasar dan Vulgar
sange bangettt mau pinjem jari kk buat kobelin memek sayaa boleh,Sexual Harassment
USER USER memang syulit stadz salman rusdi pernah bilang islam adalah agama di mana anda tidak perlu khawatir tentang tanggung jawab moral selama itu sesuai dengan al qur an dan gaya hidup muhammad contoh nya membunuh org kafir al qur an menjarah dan merampok bukhari,Hate Speech
kebutuhan ikan cupang aja lu penuhin kasi makan anak istri lu bego tolol kok dipelihara mbot jembot,Kata Kasar dan Vulgar
eh bajingan lu kira SM pernah ngebubarin grup debut tan mereka apa SM nggak pernah ngebubarin grup tapi anggotanya keluar bajingan nggak usah ngadi ngadi,Kata Kasar dan Vulgar
bang masa muka jelek opininya jelek juga,Body Shaming
harus nunggu korban hamil dulu agar bisa disebut ks GILA LO ANJG BANGSAT,Kata Kasar dan Vulgar
anjing bgt lu,Kata Kasar dan Vulgar
USER USER USER USER lah dongo lu duluan yg bandingin kocak pas dibalikin males dibales gini kok songo jierr,Kata Kasar dan Vulgar
USER YE MONYET LU DULUAN YG NGOMONG GITU TRS GUE MEMVALIDASI,Kata Kasar dan Vulgar
jika saya mengundurkan diri sendiri maka saya tidak bisa bertanggung jawab KOCAKKKKKKK dongo anj lu ah,Kata Kasar dan Vulgar
SM BABIIII ANJING KAU MONYETTTT LU GA BECUSS JAGA ARTIS LU ANJING USER,Kata Kasar dan Vulgar
coba ini jelasin njeng yg bego lu apa gua,Kata Kasar dan Vulgar
gua benci anak teknik kontol,Kata Kasar dan Vulgar
HEH GOBLOK LO TUH YANG AROGAN LO FOLLOW HH AJA ENGGAK FOLLOW FANBASE CARMEN JUGA ENGGAK FOLLOW FANSITE CARMEN JUGA ENGGAK TAPI MANCING WAR AJA PUNYA OTAK TUB DIPAKE DONGO JADI CURIGA LO YANG NGEHATE HH DI BASE INDO POP KAN WKWK DASAR TOLOL,Kata Kasar dan Vulgar
GROSIR obat perangsang wanita obat kuat tahan lama obat pembesar alat vital obat tidur cek disini USER USER,Non-Cyberbullying
GROSIR obat perangsang wanita obat kuat tahan lama obat pembesar alat vital obat tidur cek disini USER USER,Non-Cyberbullying
USER USER alah lu aja cupu kgk berani nendang hrs gw yg maju,Kata Kasar dan Vulgar
IGRS malu in ajg ign aja sampe bertindak TOLOL EMANG,Kata Kasar dan Vulgar
USER USER NAJISS GOBLOK ANJING BANGSAT LO BABI,Kata Kasar dan Vulgar
USER ade armando ini emang bangsat siap² aja ketemu orang khilaf dijalan selesai hidup lo,Kata Kasar dan Vulgar
woi anjing goblok lu,Kata Kasar dan Vulgar
LO YANG GW PENYET DULUAN DEWA BABI,Kata Kasar dan Vulgar
jilmek doang janji ga di masuk masukin,Non-Cyberbullying
sumpah muncul sendiri sumpahhh gak gue follow gak search SAVI sumpah apakah iya ini takdir dan harus ikut naikin SAVI ini haruskan gue dukung per konengan SAVI ini ges udah kek furab bangsat lu liat aja komentarnya SAVI JAYA JAYA JAYA KAH,Non-Cyberbullying
mungkin salah melayu tak melawan adat tuah terlalu kuat aku cakap dgn umi umi sendiri cakap kena pakai undang sedih umi percaya dgn undang kafir,Non-Cyberbullying
mati aja lu semua njir sakit lu dia ada salah apa sm lu jangan ngelanggar batas lu cuma fans gaada hak ngatur private life mereka,Kata Kasar dan Vulgar
USER iya tau kalo lo jelek,Body Shaming
